fund_id,tag,fund_ratio_net_annual_expense,pb_ratio,ps_ratio,mmc,pc_ratio,pe_ratio
4f54bc71-28bc-40fd-b68a-1e056310cede,100970,1.22,1.2,0.51,"13,793.09",2.96,14.82
e6843967-3ed7-4234-ab6d-7a7bbebaa444,134621,0.95,2.04,2.32,"30,457.08",10.49,13.28
8dc96e1e-a456-402d-b4ec-f139fdcfd43a,232496,1.15,1.66,0.94,"4,996.36",5.24,13.22
e9154ec1-3a64-4202-ac5c-7a7ac23a48f8,196658,0.84,8.47,5.01,"101,888.72",23.97,35.85
bf5f118e-299d-4e35-afbf-ae5ec463f454,95039,1.07,1.81,1.3,"33,596.68",7,14.28
0d3c672d-f6fd-4435-8280-155c42d6d5b6,167993,0.6,1.92,1.32,"18,950.05",7.8,13.3
cf3b0b19-5247-4e65-90e1-eeffb0db1d37,40373,0.8,1.95,1.33,"29,378.21",6.58,13.72
e0efea8d-b52d-4559-a7b6-cb738ec3013f,36512,1.5,3.58,3.06,"11,692.04",20.14,24.52
9ae4663c-67c1-4564-b329-d41b8eb37458,99971,1.78,0.0,0.0,0,0.0,0.0
ec57fbba-3818-4d0a-8722-f1b883844564,237914,0.5,2.41,1.58,"43,112.37",8.49,15.93
2eadbca2-49a2-40a6-9c06-87579e5747dd,71756,0.7,0.0,0.0,0,0,0
73207e17-1ac2-4881-a240-5d851a75fdc9,220850,1.33,2.15,1.25,"32,034.35",7.22,14.83
3a740afe-e841-421f-98a6-5a10fd9e0c0c,39086,1.4,3.3,1.6,"2,373.01",15.54,27.7
e4527587-2bc6-435a-b298-835274e1b727,52982,1.48,2.43,1.88,"62,845.74",7.9,16.41
ac6f915c-4df7-4294-aff8-aa1792e30ce5,218789,1.82,1.69,1.38,"36,841.18",3.98,12.42
9cb2e69a-38a4-4c38-b7e9-d514a0c46925,139985,1.44,0.0,0.0,"1,714.67",0.0,0.0
e7fccd50-cb84-46cd-be02-28cf6658b1a7,221966,1.16,0.0,0,1.73,0,0
db38f703-da3e-4461-a6ae-f747348a1117,49337,0.6,1.22,0.88,"29,601.57",4.65,11.1
471ee138-395b-45d9-8950-7832b9ccf6dc,158516,1.64,3.04,2.15,"60,303.79",11.53,18.83
4fd89158-347c-421b-901c-a9b7a5fe0f05,40049,1.58,3.46,2.65,"28,932.64",18.46,21.37
f86c4770-dec0-4964-aad2-1d6ef17b26a9,138365,1.07,1.8,1.01,"1,862.34",9.79,14.87
7faa901c-991c-471a-bc9b-13ce378dc513,183275,1.06,3.72,2.82,"2,939.87",16.7,28.22
9e3658bb-9b01-4d65-9444-69451dc5f2a6,125666,1.55,1.9,1.57,"27,979.33",6.97,14.56
a2aac19a-85d3-46ee-acba-ae5eef838454,27017,0.51,0.0,0.0,0,0,0
c959fab0-bdf5-4acc-b1b8-fce983598882,90476,1.37,0.78,3.8,343.79,7.23,49.24
4102b0de-181d-4359-9d1c-756be3ac3e89,172664,1.23,0.0,0.0,0,0.0,0.0
c34d9357-4e41-4d4d-9c36-569d7c4f6e13,163376,0.59,0.0,0.0,0,0.0,0.0
bd2804e0-d7bc-45a9-9ce6-4d7ab74790aa,194048,1.51,2.0,1.39,"17,958.96",7.47,16.99
74faa14f-5ec6-4512-8d7c-7ee91c52c716,137672,0.82,1.98,1.34,"41,003.92",4.09,14.36
a92a60fd-f73f-4f15-a451-1f991881da42,102446,0.76,1.41,1.04,"8,657.97",4.84,7.49
6bd710f9-0ef1-4b0b-957e-8375d8b28280,214478,2.18,1.79,1.17,"2,069.09",7.55,14.85
8f630dee-b664-4b95-8df5-613b916506e7,191609,0.53,2.97,2.02,"105,026.38",8.8,17.05
52b5e02f-501a-412c-acc2-0e34974e06d8,98000,1.34,0.0,0.0,0,0,0
cace0bab-824f-4b6d-8010-beb1e6fd6720,230381,0.65,0.0,0.58,"2,729.76",7,0
e606af7b-b050-4962-85f9-17a90b27027b,31058,0.74,0.0,0.0,"1,284.74",0,0
659b2368-c2ee-4805-a563-cb088028aeaa,114137,0.6,0.0,0.0,0,0.0,0.0
ceab635b-5130-42f2-beb5-1ef092cddec3,210914,2.5,0.0,0,0,0,0
f2f0501f-239e-4029-9d1a-ce586f75dee7,108953,1.54,1.88,1.36,"7,009.59",8.08,15.63
e30bade4-40ed-4b27-8eb9-1d4a44bf94f0,84536,0.75,2.01,1.5,"39,088.42",7.75,15.29
a19c07ee-5289-4f14-9295-4dcdc002372e,250442,1.4,1.98,1.22,"22,530.01",7.27,15.14
d40dbb93-e6f3-46f4-9e7f-a8b7f5af4a15,203813,1.71,0.0,0,0,0,0
cc946521-e6ed-4448-9110-0c244e3f0e8e,195029,1.58,0.0,0,0,0,0
99745e19-65b6-4052-85c0-f2b29d3c54ee,252287,3.52,1.59,1.32,"38,372.49",8.74,10.62
7141e893-06c7-4200-a247-f632759d964c,83078,0.49,1.92,1.47,"36,848.04",7.5,14.89
01d6d786-fcc6-440e-a876-5d5100a6ec9e,84212,0.99,5.94,4.11,"60,663.82",18.68,29.62
fb9401e1-d5d2-4b55-963a-2e21e2a708c0,203048,1.98,1.92,0.74,"1,148.05",5.96,11.74
0a2b4c96-ece5-481f-ab6b-c97687c18bae,180134,1.62,2.26,1.61,"61,570.58",8.07,15.86
98da1c65-3f26-4fa9-a209-371326120643,117431,0.96,2.09,1.98,"73,100.37",10.61,17.06
01df7a24-5100-4da0-be22-086b89d845b8,179423,1.69,2.02,0.6,"37,832.6",3.13,7.12
9cfc5b3b-5361-4e15-97cd-ad641ebaacd5,227573,0.63,0.0,0,0,0,0
16b07504-9097-4918-ba05-94921fe9ee67,134801,1.08,5.3,3.38,"72,347.03",15.95,18.88
99082e46-3eda-4525-8a00-0ff71f515244,39041,0.84,2.01,1.19,"1,996.48",7.06,14.75
d1524875-33c0-4d68-b641-e06520a99329,43172,0.28,2.06,1.55,"57,200.67",9.97,12.38
6ae21fa5-e68b-4f54-b2d8-57f26f72e56f,213866,1.38,2.28,1.96,"20,738.63",9.38,18.42
83833bdf-0fda-44cc-aecd-417640f0df01,227537,1.11,1.71,1.17,"57,692.1",8.04,13.64
9c1d17c6-6a5a-4554-a353-807fd7c9c4ac,189008,2.25,2.86,2.58,"42,057.88",11.21,16.43
51139c2c-7862-4a74-b414-d1097245cdf9,201473,0.63,0.0,0,0,0,0
12781533-172a-403c-8c1c-f577ba33a7ed,142469,0.53,0.0,0.0,"1,714.67",0.0,0.0
0f58913b-2ad0-4b3f-8c3b-60ab47c7f8af,127205,0.5,4.06,0.59,0,1.78,4.79
3da51b50-759c-4015-8110-185d43353281,209825,1.78,2.32,1.77,"39,247.34",7.61,16.15
ced217cb-2e3e-41c7-99bc-03a7cf60139d,45836,1.4,1.5,1.26,"33,332.79",5.54,13.43
819f40d9-f07d-480d-9be8-045999bbb7f5,84311,1.09,4.73,3.18,"70,524.47",15.08,19.52
ea00960d-b517-49c1-a963-46d79c0838dc,127718,1.19,2.89,1.55,"9,426.67",3.99,11.62
4f02e7bd-e742-416a-826f-d7d9d22cc946,125612,2.4,1.9,1.57,"27,979.33",6.97,14.56
ce4f7796-2b10-4f20-88bb-b9a52ff0730b,239345,1.17,3.24,2.28,"28,489.6",13.05,21.92
39cca028-16c8-4db0-a4cf-eaf34a74702d,202760,1.58,2.48,1.94,"55,075.22",8.67,15.26
ab41decd-5a3b-4afa-a37e-f1b506053042,194588,1.11,0.0,0,0,0,0
feac6fc7-1edb-484b-a00b-b893c98d388e,102500,0.86,1.92,1.5,"26,243.81",5.77,13.83
f29e2670-d185-4737-8651-914d5af9b76d,189764,0.86,0.0,0,0,0,0
bd9d386c-2a08-496b-80a4-2e10ccfeed0f,45476,0.61,1.42,0.69,"4,366.98",9.46,10.5
a4e9074e-2f36-45fe-a5ff-83c39890c47c,34334,2.23,5.13,5.12,"4,427.47",26.11,39.5
2afb95c1-536b-4352-b40f-f5322a94d3dd,173222,0.74,0.0,0.0,0,0.0,0.0
6d4602ef-ce4a-49e0-91ae-1cf5de7f3484,247715,0.78,1.38,0.5,"9,603.89",5.96,8.74
dbd34e1d-0355-49e7-9082-ecd72f5b78df,250523,1.25,1.3,1.05,"25,132.3",5.13,12.08
81eee11d-fced-44a2-adb2-da39aeca0fd2,156770,0.98,2.66,2.59,"25,032.36",13.92,20.82
35077b00-b63c-4b12-accd-b309066bcae4,36746,0.65,1.64,1.35,"17,666.39",5.37,11.91
8db38004-ce73-4aca-9638-924fb858a2f4,80639,1.02,4.45,3.13,"43,259.06",18.82,23.58
58ef1436-279f-48c0-95ff-9cac1eeebd43,89900,1.61,0.0,0.0,0,0,0
391b7cad-e61e-48ae-a479-ef960c2a6427,164618,1.32,2.1,0.85,"1,819.54",7.56,17.57
242b1df5-a792-4eb2-83d7-72498cabc531,223055,1.4,3.48,2.6,"3,293.59",16.43,27.72
876603c8-0250-469a-b133-d3b395b5ddbc,96776,1.03,1.66,2.26,"17,808.81",9.12,16.34
9c647641-3992-4f95-b368-e6d3dc83fb0a,168155,0.76,1.81,1.26,"21,725.85",6.89,12.57
a0a1fbfd-cac1-4d9c-bd66-d8ff2cfbc2ad,105065,1.2,0.0,9.02,"1,042.25",40.83,0.0
ea5d18c5-7b52-4295-967f-8d98846fdfd1,52586,1.04,2.47,1.69,"49,493.55",8.41,17.78
fd84a29f-4401-457f-90f5-c96993c594cc,162746,0.72,2.25,1.66,"43,573.07",7.23,16.18
e340a3a7-5320-4869-b6fb-0d96f4d6a8ee,37475,1.27,2.25,1.48,"41,792.12",6.07,15.76
1acc73f9-fe4b-4160-9a54-4e852f587642,42371,1.15,1.25,0.91,"32,552.7",3.54,10.92
9dd29e0d-70bd-4cbc-96ec-dc5ec964c960,49517,0.55,0.0,0.0,0,0,0
a85d74c9-6b57-4602-8127-971855647033,167480,0.81,1.48,0.8,"12,338.58",9.39,9.07
9ee52c7c-8e57-47ae-8b5c-6dd29d0ddd93,206990,0.46,2.24,1.78,"52,226.95",7.83,16.67
20855f2b-9cf4-4871-b1e0-fa6f6ff52bd7,178532,1.55,2.17,1.37,"44,338.15",7.66,14.91
c1c2a3a0-5da7-474f-90ad-8148dd2b5a18,43019,0.5,0.0,0.0,0,0,0
09745d2d-cff9-40fd-bcf6-dc1942a9622b,202652,1.68,0.0,0,0,0,0
2babbcf1-06f9-4abf-bc4c-2500e7bbc09f,146762,0.65,6.07,3.97,"117,336.24",14.81,22.25
5e248751-38de-4eeb-8a4b-86c0361d2ef8,122462,0.68,0.0,0.0,"1,795.08",0.0,0.0
7ce6e54a-fbd2-44d9-9805-62d160e540d9,72251,1.8,5.39,3.06,"93,058.72",13.92,23.23
7e41d56a-26c4-4b93-bace-338d095409cb,101942,0.28,1.82,1.02,"1,890.61",6.99,15.79
cefa0ed6-df90-4a26-8cc8-b7332befd8a7,169847,0.69,0.0,0.0,0,0.0,0.0
d48ea436-e164-4d8c-8355-0848fd18cc6d,159227,1.41,2.64,1.64,"3,415.02",12.49,21.93
488525af-7579-4b74-8421-e641d410cd96,180278,1.0,1.44,0.99,"1,807.13",3.94,12.22
7b6db463-295e-462e-a4de-5541fccc393f,247130,0.11,1.41,1.05,"22,515.43",5.86,12.96
0f7c7942-6989-49c9-93c7-a5b5477fde14,85724,1.12,3.24,3.09,"56,302.75",7.68,18.13
bf491832-7f8d-41ad-8dcf-5a01f030fe95,195614,0.85,1.19,0.7,"37,129.71",3.8,10.06
bf1ee669-3664-472a-b276-b2d2e0237f4d,36791,2.4,2.94,2.14,"15,359.2",12.95,20.66
8c277820-8123-4bb1-a5a8-ea73713e710e,239786,0.73,0.0,0,0,0,0
b270b74c-7a64-45ae-85a1-01799ac6fa00,36314,1.61,0.0,0.0,0,0,0
a984d6d6-722a-44da-8723-b151be21871c,132920,0.25,0.0,0.0,0,0.0,0.0
91ce13dd-9ede-40f2-876a-543f7df0ae40,138176,2.46,2.23,1.05,"21,716.55",5.59,16.0
ecfaa471-99ad-4003-923c-f74167eeacf1,73673,0.34,0.0,0.0,0,0,0
e94cfbac-9d69-45e9-9fc7-4872fe0966cd,155420,1.11,0.0,0.0,0,0.0,0.0
7f13eae8-00a0-425f-82c2-7fee48562d55,115703,1.02,2.33,6.75,"14,541.67",16.75,39.51
4746e4ad-9d06-43df-bfce-caa7822dd98f,212534,1.08,2.59,1.61,"1,299.71",12.89,23.48
82f4b1b2-2477-4cdb-ab37-105fd04db545,214118,1.28,5.0,3.06,"174,084.06",11.87,19.08
cd39190a-6e16-414e-9b83-f0155ed1abf8,156860,1.8,0.64,1.1,931.61,0.51,4.11
757a47af-fed7-402b-8887-1f768357c2c0,147527,0.88,2.12,1.51,"27,304.29",7.19,15.87
6610732e-55af-441e-8b6b-9bdf1de250a8,42605,0.6,1.63,0.99,"17,967.84",7.06,13.33
8e7e1505-fb95-445c-bd77-bfd3f6bfb4c4,228707,0.71,2.04,1.79,"100,832.29",8.09,13.85
782fdd03-a5b7-4af9-9534-eab5ec84fab0,192491,0.67,2.11,1.45,"38,613.25",7.91,16.45
0b24a346-87f2-40fb-935f-b95dfa0247ee,214496,1.63,4.4,3.5,"48,444.91",12.49,19.89
ec98d280-2b66-427c-8883-b118fd25af7e,206090,0.3,0.0,0,0,0,0
72c9c770-2c9e-4a88-b3f3-6b11bebfba4e,198188,0.67,8.86,5.05,"146,261.06",23.36,36.07
797af40e-9507-4b95-8c61-d6c625689880,209924,3.07,3.64,0.37,"14,789.27",3.34,5.87
cef681b7-087f-411e-a64c-9dba68724fa8,199475,1.41,0.0,0,0,0,0
1401cca5-a0ad-49de-9f7f-967081964956,206693,0.33,3.22,2.52,"92,065.01",9.66,20.86
4f3e568b-315f-4ff4-8937-b9e3682a7cb5,193778,0.61,0.0,0,0,0,0
406af4ed-ff0f-419b-8173-9b89177e4362,203534,1.51,2.43,1.88,"62,845.74",7.9,16.41
c619438d-1cf3-40b9-8817-9b339f3ace3f,31769,1.03,1.96,1.35,"55,722.85",7.33,13.07
85169b98-8628-4b19-93ff-59f927947cc5,186983,1.8,2.06,2.35,"122,619.52",9.02,17.07
566f080b-2cac-4e08-8649-1626d1a2e08e,192086,0.5,0.0,0,0,0,0
fd13206f-5ba0-4855-a3b4-99d352569368,139517,0.68,5.59,4.97,"3,945.9",20.91,35.06
394120cf-7ab2-4993-8d56-d3658751fc63,195911,0.89,0.0,0,767.58,0,0
f78a2d49-2c6f-47a1-acda-9afd0f903bdf,176084,0.51,1.92,1.17,"5,012.52",8.5,16.42
dde71c37-4a14-4f2c-a468-e948596bdfa8,139139,1.0,1.53,0.19,0,4.96,12.26
20ae6c71-5582-49fc-b2e6-376ca5cb0e45,215180,1.71,2.26,1.39,"30,651.03",7.25,15.15
a1c484d5-957a-4343-82ba-05477984e86f,117026,0.94,0.85,0.6,"23,005.74",3.92,10.31
acd08949-db34-488b-aa53-8f6fb96dae86,187163,1.35,1.6,1.41,"14,885.6",7.31,16.12
fa7e9498-b1c0-4853-bba6-d11ef39d14c1,119519,0.66,1.88,1.6,"96,718.94",6.4,12.49
69453d63-1337-4196-ac9e-cc6406123718,155177,1.9,2.92,2.28,"47,447.98",10.22,18.46
079290f1-72c5-469b-b9c4-289f6009f014,197981,0.8,0.0,0,0,0,0
abfdbb60-710e-47d8-980f-e415cbbb5fc8,50291,1.55,0.0,0.0,0,0,0
292d9ce3-ab00-4e7f-9dd6-b2065aae7feb,148220,0.98,1.64,1.22,"11,060.16",8.06,12.09
645698c9-4f83-410c-92de-77c408b59617,233684,0.7,2.31,1.47,"41,181.21",7.96,15.43
8eca5c59-b4c9-47ce-b57a-4c279697a972,47987,2.35,2.08,1.27,"31,153.52",6.79,13.1
9bf09a4b-14ce-4d94-bdd4-d092e69e06e5,125936,1.31,1.77,1.37,"32,427.36",6.24,12.06
4b4a3b31-f66f-403f-821e-40ba805ac374,139724,1.2,1.47,1.04,"1,916.44",6.55,13.25
ccb364c9-675e-419b-ab04-991877192a14,61919,1.24,2.98,1.9,"61,879.24",7.66,16.05
480941ea-94d7-433e-b2bd-9a4787327320,114659,1.39,1.79,1.26,"48,745.93",7.85,12.87
c312818a-1b8b-422b-b2a7-7e9eaab4ee3c,192968,1.0,0.0,0,"1,741.3",0,0
26f9b286-d123-474c-a33f-56f4a69fa642,239858,1.62,1.47,0.86,"2,887.21",5.65,13
c7b59ffa-75a0-45d0-adb5-10186d3c3e35,238283,1.25,0.0,0,0,0,0
5b0fbb7f-3c31-4e53-8790-d2ec47d4ca7b,173690,0.65,2.66,1.94,"53,809.04",6.1,16.56
f41d2342-c7e0-4ca2-8d21-b2105bdc3e1a,151919,1.15,0.0,0.0,482.68,0.0,0.0
0c1758fa-82ac-4514-a5c5-8ca32155b88d,29996,2.62,2.23,1.44,"2,049.92",11.73,11.91
9039dd92-43b5-4e3c-9517-21d740730429,185975,2.05,1.5,1.11,"2,233.33",7.61,12.37
6061c8ad-cbaa-4f4f-b3e9-362691bb9ca1,52127,0.61,2.09,1.16,"51,260.86",8.19,13.2
d35342e7-360c-48a9-a98e-f0c167a73396,30329,1.75,2.33,1.92,"28,449.64",6.18,14.42
421da911-8d13-4f66-aac2-05172b83ed1a,191690,0.45,2.15,1.39,"35,884.19",8.04,15.77
8dd02685-473a-4ee6-8323-fb0e6a171c8a,217574,1.06,0.0,0,0,0,0
19b30dc6-ae36-4479-98ba-b3925ec5caa6,150524,2.25,1.91,1.37,"9,851.06",7.76,13.85
57ab7e9a-2798-42fc-9d90-f06be779513b,176912,2.36,1.3,2.15,"2,470.48",3.74,19.91
899df7fc-baff-4e28-a585-97849bf4376f,56744,0.69,0.0,0.0,0,0,0
bbc0f783-ae50-4c02-be4d-c19cd6139cf5,224720,1.02,0.0,0,0,0,0
3d3cb226-6d42-49f7-855f-141f03a88281,193373,0.82,0.0,0,0,0,0
e75a86b6-59dd-4f66-ab18-0e321c02e25a,52613,1.63,1.69,1.13,"21,886.66",6.87,14.43
0cdb7a40-d143-44af-94bd-fe725d0d5652,111320,1.26,5.42,4.05,"12,412.66",19.73,32.54
fbe99a4c-d2aa-4eeb-8b5d-9b8772fc6df9,53315,0.85,4.9,3.39,"5,415.32",24.13,31.15
9b84fc8f-9bca-44ea-9c96-63bbba607b51,61739,0.92,3.56,2.11,"4,607.47",14.77,18.26
1a512bcf-dcb8-4de9-8144-e36eedfd5f86,101780,1.21,2.63,1.37,"41,683.62",9.04,16.39
201d8a22-2302-4211-82b5-843048b2ba4f,234602,1.4,1.8,1.36,"33,842.97",5.79,14.91
c3ba9b35-32bd-4d59-8db5-60a0d8dd7909,83798,1.39,1.64,1.0,"11,554.01",8.15,13.02
f2292de1-d2ae-4598-88db-34b63ced5c30,78047,1.65,0.0,0.0,0,0,0
32adaff4-606d-43d5-a580-5d6d3bfd94d5,230219,1.14,2.17,1.46,"36,856.39",8.34,15.6
33b7688e-d182-4303-99b5-e374757bafc3,126980,0.42,2.02,1.45,"46,195.61",7.43,15.04
fbbaa248-2574-4850-a058-6a6696287763,252494,1.0,3.73,2.49,"76,287.46",8.83,18.52
9a70bc76-57a4-4423-a141-f97a9d273d6d,187928,0.8,1.46,5.12,"10,374.91",7.13,23.24
80f458d9-cce8-4fc2-ac1a-54720a3d1acf,77129,0.99,1.99,1.22,0,4.2,9.14
89263366-e286-47b3-b8e8-d25449e09c86,144017,1.41,0.0,0.0,0,0.0,0.0
144d56ec-46c3-4a9a-bad5-e78e8c9b3b96,198638,0.75,1.28,0.71,"29,834.6",5.41,11.22
879a1bf1-d371-48dd-97db-c3c26e0eee55,211355,1.07,3.21,2.52,"3,047",13.87,24.03
22ff5e3e-053c-442b-87a3-ce619f7f76de,44864,0.54,3.32,1.93,"37,343.78",16.71,21.5
7636f541-23ee-433e-847b-eaa0a49d5c7d,195632,1.44,2.27,1.35,"31,511.06",6.97,14.51
ca959509-698a-4c8a-9ab6-a8eabf999e78,43838,2.64,1.69,1.07,"8,399.74",7.44,14.68
d038249a-4399-421e-8c58-0c7ce298cefa,98630,2.23,1.52,1.04,"21,586.98",3.76,10.29
990af62e-7491-4b82-a5b8-cff29eddf275,229643,1.94,2.84,1.84,"61,970.19",9.07,16.86
8ab9668f-da26-476f-9d24-2010af6fd4e0,132614,0.6,2.0,1.49,"32,571.34",6.99,15.5
300fe20a-82a5-47ae-9598-9eb3e48eef26,67517,0.89,1.91,1.26,"10,411.16",5.8,14.06
fe0e40d0-4e5e-4f98-a8bb-59d657947fc5,235583,1.2,2.1,1.05,"25,085.95",6.63,11.85
19851a4b-b56d-4d33-8d3c-5022a2b00504,29960,0.84,2.71,1.4,"32,927.6",8.67,15.08
be37ee33-767c-4fd4-9228-42c60d0f6872,125675,0.29,2.05,1.52,"39,909.86",8.13,16.07
2fef4881-5c25-4483-b20a-29c29db2fc55,39059,0.93,2.01,1.19,"1,996.48",7.06,14.75
d8d8245f-5dec-49cc-9355-f5c77752ee8f,130418,0.64,2.03,1.52,"36,801.41",6.97,15.61
cc57e02e-3305-48e0-b6e2-b4402afd95af,232892,0.95,0.0,0,0,0,0
ecd74217-285f-4673-ae7f-00e3b90a279a,224738,1.3,1.2,1.13,"2,009.53",6.58,12.1
cddd355b-c7db-45d2-bc35-ba066745eec5,215504,0.87,0.0,0,773.16,0,0
75e5c032-020b-4750-a966-d834e96b903f,162224,0.46,2.25,1.66,"44,224.05",7.24,16.14
448facfc-0633-4c3a-b97a-f4767aba5672,155681,1.7,0.0,0.0,0,0.0,0.0
e5ed243c-7b3b-493e-b8eb-a0f9e799365f,35036,1.51,2.34,1.45,"22,408.2",8.34,12.92
32108828-9fd4-4a83-bf9a-aa2757dcd02f,224126,0.47,0.0,0,0,0,0
8a5bdf92-0587-4c06-9e09-9e2f62535b8f,31634,1.26,6.2,2.85,"38,423.53",18.53,24.99
fe111cb8-84c0-43f2-9ddb-e012c3fcf404,195578,0.3,1.37,1.02,"30,642.34",6.52,13.17
12221877-a43d-4432-ba06-b4ca5a2e29a3,168425,1.17,2.61,1.47,"23,797.74",12.66,17.67
2f9c9915-5029-467f-bd48-4678f44c531e,89126,3.15,2.54,1.84,"74,108.2",8.88,14.46
72c1a9c1-a053-4d7a-9bb2-ac8a269695ca,156140,1.3,2.17,1.65,"5,008.98",10.02,18.35
4738e74c-3274-486e-993a-f9d02ff92b5a,37934,0.92,2.06,1.45,"34,158.38",5.92,15.67
415d48b4-a736-4392-9cee-2f17096e1905,246293,0.75,0.0,0,0,0,0
909ea720-d070-4dfd-8df0-31b6eb2c88c0,108512,0.93,2.39,1.8,"103,260.47",4.74,14.72
b82516a2-461a-4103-9fa5-7c38de05ee85,79604,1.94,2.49,1.9,"73,712.78",10.97,13.47
306577be-7880-4962-801b-ed1e13e386ac,213299,2.54,3.23,1.97,"172,498.91",12.99,13.86
f178736d-dc97-425d-ba82-05bebc16a5a9,55079,1.5,3.04,1.19,"2,182.89",10.21,18.64
62c01e37-ed36-437b-86d2-865ce795f981,155222,1.44,4.86,3.5,"169,446.62",18.5,24.93
0fb37ed1-0b9c-4533-ba50-448b081ba599,213227,2.38,2.59,1.22,"36,018.65",12.07,15.07
438ffc5d-79e8-4dcc-a082-b14864670546,101591,0.48,0.0,0.0,0,0.0,0.0
66bd63db-40b0-4fba-b3a4-2f538fafb09e,26702,1.17,1.97,1.23,"2,834.54",11.09,16.75
093bd56d-41d5-4291-adfa-08a1909c1d09,159434,1.1,2.19,1.64,"44,985.82",7.67,16.24
ac6602d2-1886-4508-a10f-33110b4d7ab6,163160,1.25,2.16,1.62,"44,196.64",7.63,16.15
972ae9f2-4baa-4cd4-9e13-95c7cb1f1292,203885,1.13,1.49,1.48,"18,138.24",6.15,18.68
1140b10a-0528-4274-af93-4cf70f93accf,215945,2.51,3.24,1.81,"27,368.19",9.64,16.68
a14e2791-e3b3-409e-b824-32c350700bb3,221318,4.37,0.0,0,0,0,0
42cc0a85-a5af-46af-b93d-6359ee9f4686,44693,2.25,0.89,0.64,"6,757.03",3.19,11.79
94cf5196-2da1-4d27-89d6-162c7b59b2ad,47204,1.05,5.27,4.85,"12,031.22",25.27,34.84
6fd7b9e2-433f-4cd3-97e2-f771fd95e33f,41831,0.83,2.27,1.29,"2,284.74",9.31,17.56
e71aebbe-e651-445c-ac06-a359021270a7,193886,0.87,1.32,0.95,"15,268.58",4.42,15.86
0948bfc3-4531-4436-b14f-b541ed30c5b1,109034,1.41,1.58,0.79,"9,633.32",3.15,14.87
5434cbb3-df29-4f59-a711-248a5d57a3cf,48986,1.5,2.86,2.68,"50,109.81",12.63,13.89
fd5b307b-87ee-4394-aacd-adb2b0bfd385,81800,0.59,1.55,0.88,"9,707.17",7.03,12.94
9def80a7-de01-42bb-894f-5b95c26af942,185579,1.25,1.55,1.02,"31,571.27",7.13,12.09
40666bb9-4261-47d1-987a-b44fda0f29fc,155960,0.6,0.0,0.0,0,0.0,0.0
8b1c851e-b2f6-478d-afef-7bb0880520c6,108998,0.69,1.58,0.79,"9,633.32",3.15,14.87
0a637468-4e3c-4653-adc4-7f11eea94ee3,242693,0.74,5.08,2.76,"105,553",13.69,21.85
7f0784c7-412d-47c3-b3ff-2da8e9244992,214982,0.36,0.0,0,0,0,0
c1d7c7b8-c93f-483b-9c38-d5acb33ea0bd,87713,1.06,2.53,1.43,"56,197.49",7.5,15.28
b4acdcca-20ee-4c96-b05b-fc08f1967ded,140489,0.45,0.0,0.0,0,0.0,0.0
e5482157-89af-4fb3-a677-6be6bcdb2c3f,95831,0.6,0.0,0.0,0,0,0
eb66e69e-c315-461d-bc94-ad9a6110ba7a,177992,0.69,2.57,1.47,"23,379.81",12.6,17.99
6ee379a0-3f3d-41ee-b478-c197040fd4ab,65366,1.15,2.77,1.78,"45,140.19",6.73,16.5
23751afc-c8db-43b8-b541-9145c0b4c56c,200024,2.15,3.33,2.67,"129,082.08",12.29,22.04
1179a8c5-f29b-4eac-ab17-cdbd9f97012e,85193,1.09,1.3,0.87,"13,813.39",4.38,11.22
aaa24969-c88f-491b-bfdf-88a8b5893b4b,250244,0.6,0.0,0.0,0,0.0,0.0
9a4fa74d-f630-4e11-b18d-259f5d573418,125549,1.03,1.76,1.08,"1,784.84",2.0,10.62
92b921c4-7d0d-470e-8f91-68aa2ee6336c,102077,1.29,0.0,0.0,0,0.0,0.0
21df5847-6c73-4ae4-b0ae-a7c93d776de3,202517,1.33,2.92,1.3,"53,283.07",10.14,13.5
8e8e68e9-0bd2-46b9-8dc4-90b6cebe12f6,126197,0.71,3.63,1.92,"87,596.45",11.67,14.57
3dcc8836-5337-4cc1-ab16-6ff79aeccece,138788,1.45,1.65,0.92,"8,307.95",6.89,9.99
1b93adb1-8436-4cb8-8d3f-5550da1b3ebb,50876,1.13,2.14,1.12,"10,638.11",8.6,13.2
d537e31d-67fb-4181-8145-c5fc43d0d5f7,228878,0.38,2.32,1.47,"41,177.74",7.96,15.44
d7380105-769a-4ce9-916d-1927c9f9ec6a,171881,0.68,1.81,0.76,"28,007.47",5.34,12.13
b5b29a45-8312-41ec-aed4-bad69f697834,86561,2.04,1.1,0.98,"35,760.6",5.05,11.35
61f61725-3f9a-4d73-a4ff-b331290e2322,242162,0.04,0.0,0,0,0,0
ecd66da4-7737-4367-95c0-c5a9def3ba06,150398,0.9,0.0,0.0,0,0.0,0.0
76f52ce3-42a3-4a3e-bc5e-55185796a07b,54143,0.88,1.85,1.46,"43,954.74",7.35,15.14
3eb4dd24-e7fb-4d87-af3c-ff8ece1ba4a1,70883,1.45,0.0,0.0,0,0,0
4d99de97-3c3d-418f-81c5-468721cbee38,35027,0.95,1.95,1.39,"21,283.78",7.82,13.02
c1fa6650-0d9e-45db-af32-2dc6e346f472,96056,1.43,0.0,0.0,0,0,0
3346d496-c722-483f-a298-a219490c1b84,184850,0.77,2.58,1.64,"8,495.83",12.4,17.8
